Apps,Version,Pubs,Datasets,NTAX,Alignment_counts,Site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,Percent_CPU_usage,Execution_time_secs,RAM_usage_Mb
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.29,2312368,100,5.29,2258.1719
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.28,2232352,100,5.28,2180.0313
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.28,2313920,100,5.28,2259.6875
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.27,2247500,99,5.27,2194.8242
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.36,2222536,100,5.36,2170.4453
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.29,2305476,100,5.29,2251.4414
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.29,1898540,100,5.29,1854.043
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.34,2216660,100,5.34,2164.707
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.28,1917372,100,5.28,1872.4336
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:05.31,1913308,100,5.31,1868.4648
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.61,608992,168,1.61,594.71875
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.65,611480,166,1.65,597.14844
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.57,608468,171,1.57,594.20703
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.62,604296,167,1.62,590.1328
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.64,610228,167,1.64,595.9258
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,605368,168,1.6,591.1797
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,601640,169,1.6,587.53906
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.59,600676,170,1.59,586.59766
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,608152,169,1.6,593.89844
SEGUL,v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,603976,168,1.6,589.8203
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.79,653620,132,2.79,638.3008
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.58,654224,167,2.58,638.8906
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.55,650712,168,2.55,635.46094
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.56,650768,169,2.56,635.5156
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.56,654532,167,2.56,639.1914
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.60,655236,167,2.6,639.8789
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.54,652936,169,2.54,637.6328
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.48,650872,170,2.48,635.6172
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.54,654300,168,2.54,638.96484
SEGUL,v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.61,654092,168,2.61,638.7617
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.59,524932,121,2.59,512.6289
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.40,532632,154,2.4,520.14844
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.37,524992,153,2.37,512.6875
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.37,523488,154,2.37,511.21875
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.39,523820,154,2.39,511.54297
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.43,525488,152,2.43,513.1719
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.33,520164,156,2.33,507.97266
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.44,526932,152,2.44,514.58203
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.42,523168,153,2.42,510.90625
SEGUL,v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.44,523924,152,2.44,511.64453
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.77,381108,138,1.77,372.17578
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,391684,182,1.6,382.5039
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.61,390000,181,1.61,380.85938
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,387516,182,1.6,378.4336
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,388368,184,1.6,379.26563
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,386548,183,1.6,377.48828
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,389676,183,1.6,380.54297
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.61,389680,183,1.61,380.54688
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.60,387748,184,1.6,378.66016
SEGUL,v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.54,384908,186,1.54,375.88672
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.88,612296,224,0.88,597.9453
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.88,602540,226,0.88,588.41797
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.88,603088,226,0.88,588.9531
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.88,608704,225,0.88,594.4375
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.87,603648,227,0.87,589.5
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.88,603176,225,0.88,589.03906
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.89,608252,224,0.89,593.9961
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.86,603812,228,0.86,589.66016
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.88,604948,225,0.88,590.76953
SEGUL (--datatype ignore),v0.19.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.87,599704,227,0.87,585.64844
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.30,648540,234,1.3,633.33984
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.27,651240,237,1.27,635.97656
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.29,651600,227,1.29,636.3281
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.30,649760,235,1.3,634.53125
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.30,656044,235,1.3,640.66797
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.29,657316,234,1.29,641.91016
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.26,652516,236,1.26,637.22266
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.29,653344,235,1.29,638.03125
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.25,651952,239,1.25,636.6719
SEGUL (--datatype ignore),v0.19.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.29,649816,235,1.29,634.58594
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.90,533964,244,0.9,521.4492
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.90,528852,244,0.9,516.45703
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.90,524812,242,0.9,512.5117
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.87,523780,247,0.87,511.5039
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.90,534856,242,0.9,522.3203
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.90,529864,243,0.9,517.4453
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.89,527660,245,0.89,515.29297
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.89,524168,242,0.89,511.8828
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.90,524760,243,0.9,512.46094
SEGUL (--datatype ignore),v0.19.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.89,529192,243,0.89,516.78906
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.79,391344,271,0.79,382.17188
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.79,384780,269,0.79,375.76172
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.79,389544,273,0.79,380.41406
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.78,388348,267,0.78,379.2461
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.76,384588,273,0.76,375.57422
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.79,391724,269,0.79,382.54297
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.80,390424,271,0.8,381.27344
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.79,384952,266,0.79,375.9297
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.79,391212,269,0.79,382.04297
SEGUL (--datatype ignore),v0.19.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:00.79,381320,268,0.79,372.3828
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.41,2053496,790,1.41,2005.3672
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.37,2055560,812,1.37,2007.3828
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.43,2056660,770,1.43,2008.457
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.44,2055468,776,1.44,2007.293
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.42,2053540,795,1.42,2005.4102
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.44,2053880,778,1.44,2005.7422
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.45,2053536,775,1.45,2005.4063
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.43,2051312,790,1.43,2003.2344
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.45,2051484,773,1.45,2003.4023
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:01.42,2051708,799,1.42,2003.6211
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:03.00,2312768,650,3,2258.5625
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:03.10,2313112,627,3.1,2258.8984
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:02.98,2314672,653,2.98,2260.4219
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:03.09,2314968,630,3.09,2260.711
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:03.03,2313624,643,3.03,2259.3984
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,06/21/2023,TRUE,0:03.08,2315232,631,3.08,2260.9688
