Apps,Version,Pubs,Datasets,ntax,alignment_counts,site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,percent_CPU_usage,execution_time_secs,RAM_usage_Mb
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:00.91,390920,273,00.910,381.7578125
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:00.90,385016,273,00.900,375.9921875
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:00.91,382952,273,00.910,373.9765625
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:00.89,386984,277,00.890,377.9140625
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:00.90,389856,272,00.900,380.71875
SEGUL (--datatype ignore),v0.18.1,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:00.89,384396,274,00.890,375.38671875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.65,2054700,810,01.650,2006.54296875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.70,2053284,779,01.700,2005.16015625
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.67,2052564,794,01.670,2004.45703125
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.67,2053196,800,01.670,2005.07421875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.64,2052812,815,01.640,2004.69921875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.70,2053212,793,01.700,2005.08984375
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.63,2052868,822,01.630,2004.75390625
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.62,2053516,820,01.620,2005.38671875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.62,2052792,832,01.620,2004.6796875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.63,2052924,822,01.630,2004.80859375
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.63,2316624,647,03.630,2262.328125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.66,2316968,642,03.660,2262.6640625
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.73,2318996,630,03.730,2264.64453125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.63,2317136,650,03.630,2262.828125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.65,2314288,642,03.650,2260.046875
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.69,2314516,637,03.690,2260.26953125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.65,2314352,645,03.650,2260.109375
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.67,2316692,637,03.670,2262.39453125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.62,2320588,648,03.620,2266.19921875
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:03.69,2316880,641,03.690,2262.578125
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.52,1842668,1150,01.520,1799.48046875
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.58,1842092,1109,01.580,1798.91796875
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.58,1842804,1100,01.580,1799.61328125
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.59,1842332,1099,01.590,1799.15234375
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.61,1843812,1084,01.610,1800.59765625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.58,1841920,1103,01.580,1798.75
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.62,1843700,1074,01.620,1800.48828125
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.54,1843772,1138,01.540,1800.55859375
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.58,1842856,1109,01.580,1799.6640625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.59,1844176,1098,01.590,1800.953125
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.70,1291556,727,01.700,1261.28515625
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.76,1291340,698,01.760,1261.07421875
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.71,1292428,712,01.710,1262.13671875
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.73,1294140,700,01.730,1263.80859375
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.80,1293160,688,01.800,1262.8515625
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.72,1294096,714,01.720,1263.765625
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.71,1292100,723,01.710,1261.81640625
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.72,1292024,713,01.720,1261.7421875
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.73,1291944,713,01.730,1261.6640625
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:01.70,1292348,725,01.700,1262.05859375
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:11.00,2052540,206,11,2004.43359375
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.88,2056548,207,10.880,2008.34765625
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.66,2055004,210,10.660,2006.83984375
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.86,2052364,208,10.860,2004.26171875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.77,2053032,209,10.770,2004.9140625
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:11.17,2053012,205,11.170,2004.89453125
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.82,2054636,209,10.820,2006.48046875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:11.20,2055792,203,11.200,2007.609375
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:11.05,2052832,207,11.050,2004.71875
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.75,2055872,209,10.750,2007.6875
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:28.22,2316164,109,28.220,2261.87890625
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:23.02,2317652,109,23.020,2263.33203125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:13.52,2314428,110,13.520,2260.18359375
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:18.13,2314312,110,18.130,2260.0703125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:20.05,2314320,110,20.050,2260.078125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:15.05,2314576,110,15.050,2260.328125
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:21.09,2314544,109,21.090,2260.296875
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:32.88,2317952,109,32.880,2263.625
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:15.65,2314692,110,15.650,2260.44140625
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,3:33.18,2314344,109,33.180,2260.1015625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.52,1843972,387,05.520,1800.75390625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.56,1842788,383,05.560,1799.59765625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.63,1842244,380,05.630,1799.06640625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.52,1843948,386,05.520,1800.73046875
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.53,1842216,385,05.530,1799.0390625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.62,1842116,382,05.620,1798.94140625
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.45,1841760,390,05.450,1798.59375
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.73,1842460,378,05.730,1799.27734375
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:07.22,1843500,320,07.220,1800.29296875
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.26,1841988,405,05.260,1798.81640625
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.29,1288448,202,10.290,1258.25
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.22,1288840,204,10.220,1258.6328125
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.27,1290600,202,10.270,1260.3515625
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.35,1288840,203,10.350,1258.6328125
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.20,1288568,203,10.200,1258.3671875
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.32,1288736,203,10.320,1258.53125
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.42,1288548,203,10.420,1258.34765625
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.36,1290608,202,10.360,1260.359375
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.22,1288184,203,10.220,1257.9921875
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:10.17,1288684,203,10.170,1258.48046875
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.05,3485012,100,06.050,3403.33203125
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.90,2764280,100,05.900,2699.4921875
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.97,2381972,100,05.970,2326.14453125
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.90,2597204,100,05.900,2536.33203125
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.91,2431548,100,05.910,2374.55859375
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.80,3445552,100,05.800,3364.796875
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.95,3478768,100,05.950,3397.234375
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.97,2371324,100,05.970,2315.74609375
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.87,2611504,100,05.870,2550.296875
goalign,v0.3.5,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:05.90,3451484,100,05.900,3370.58984375
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:08.85,2960728,100,08.850,2891.3359375
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:09.11,3412480,100,09.110,3332.5
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:09.01,2973240,100,09.010,2903.5546875
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:08.79,2954400,100,08.790,2885.15625
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:09.04,2954684,100,09.040,2885.43359375
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:08.83,2949748,100,08.830,2880.61328125
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:08.87,2984040,100,08.870,2914.1015625
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:09.07,2952220,100,09.070,2883.02734375
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:08.83,2939580,100,08.830,2870.68359375
goalign,v0.3.5,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:09.01,3423260,100,09.010,3343.02734375
goalign,v0.3.5,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Alignment Concatenation,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/08/2022,TRUE,0:06.31,2542804,100,06.310,2483.20703125
